3 | 0
4 | 0
5 | 0
6 | 0
7 | 0
12 | 0
1 | 2
9 | 0
12 | 0
1 | 7
9 | 0
12 | 0
1 | 3
9 | 0
12 | 0
1 | 4
9 | 0
1 | 3
14 | 0
2 | 10
9 | 0
15 | 0
16 | 0
16 | 0
1 | 2
9 | 0
22 | 0
5 | 0
1 | 7
14 | 0
2 | 10
9 | 0
1 | 7
28 | 0
1 | 2
9 | 0
1 | 7
14 | 0
1 | 7
23 | 0
2 | 1
6 | 0
7 | 0
15 | 0
16 | 0
1 | 4
9 | 0
1 | 3
14 | 0
1 | 3
23 | 0
1 | 4
9 | 0
8 | 0
1 | 3
14 | 0
1 | 3
23 | 0
2 | 5
9 | 0
17 | 0
18 | 0
1 | 3
9 | 0
8 | 0
